tradeDate,symbol,name,market,signalType,signalTime,entryTime,exitTime,entryPrice,exitPrice,grossReturn,netReturn,momentum5,momentum15,momentum30,rollingAmplitude30,intradayAmplitude,tailMomentum,averageAmount20,totalMarketCap,floatMarketCap,peTtm,pb,filterDataDate,roundTripCostBps
2026-06-26,000777,中核科技,SZ,ROLLING_MOMENTUM,2026-06-26 13:30:00,2026-06-26 13:31:00,2026-06-26 13:45:00,17.190000534057617,17.06999969482422,-0.006980851396464316,-0.007980851396464317,0.0029172197310214365,0.0058513973421225884,0.010582028380584863,0.014705882352941124,0.04298503363310391,0.007620226974494493,332021437.15,6518099081,6517984059,28.94487,2.849131,2026-06-25,10
2026-07-01,000777,中核科技,SZ,ROLLING_MOMENTUM,2026-07-01 11:15:00,2026-07-01 11:16:00,2026-07-01 11:30:00,18.809999465942383,18.84000015258789,0.0015949328813020802,0.0005949328813020802,0.006423925584814638,0.009125071602362311,0.012385543673457011,0.014023641245640484,0.030810794314822587,-0.007915647484946997,376814411.1,7491979767.22,7491847559.58,33.269574,3.274824,2026-06-30,10
2026-07-01,000777,中核科技,SZ,ROLLING_MOMENTUM,2026-07-01 13:30:00,2026-07-01 13:31:00,2026-07-01 13:45:00,19.100000381469727,18.940000534057617,-0.008376955194584035,-0.009376955194584036,0.008447721378064488,0.016498108080783114,0.013800436665395877,0.03531299243193886,0.045945966565931196,0.007915546833308307,376814411.1,7491979767.22,7491847559.58,33.269574,3.274824,2026-06-30,10
2026-07-01,000777,中核科技,SZ,ROLLING_MOMENTUM,2026-07-01 14:15:00,2026-07-01 14:16:00,2026-07-01 14:30:00,19.06999969482422,18.950000762939453,-0.006292550278190867,-0.007292550278190867,0.005798661799324645,0.006329158493033615,0.007391731029610771,0.011122934383264171,0.045945966565931196,0.006860113748430097,376814411.1,7491979767.22,7491847559.58,33.269574,3.274824,2026-06-30,10
2026-07-03,000777,中核科技,SZ,ROLLING_MOMENTUM,2026-07-03 11:00:00,2026-07-03 11:01:00,2026-07-03 11:15:00,19.079999923706055,19.06999969482422,-0.0005241210126741835,-0.0015241210126741836,0.002100788143664989,0.0026273901868871796,0.004210522300318598,0.00844326337574719,0.048257353187077356,0.011128726822101642,409857316.55,7227000000,7227000000,45.92,2.94,2026-07-02,10
2026-07-07,000777,中核科技,SZ,TAIL_MOMENTUM,2026-07-07 14:45:00,2026-07-07 14:46:00,2026-07-07 15:00:00,17.399999618530273,17.299999237060547,-0.005747148486326958,-0.006747148486326958,0.0005750563101105666,0.005780369125999885,0.0075274555483964,0.0104348003000454,0.05101444410241163,0.005780369125999885,429258800.05,6779000000.000001,6779000000.000001,43.07,2.76,2026-07-06,10
2026-07-08,000777,中核科技,SZ,ROLLING_MOMENTUM,2026-07-08 10:45:00,2026-07-08 10:46:00,2026-07-08 11:00:00,17.1200008392334,17.110000610351562,-0.000584125490164622,-0.001584125490164622,0.0011696173869881754,0.0023419739874719347,0.012418745932361919,0.014192771926895942,0.04166671397194244,0.013617611479957992,432418748.45,6633000000,6633000000,42.15,2.7,2026-07-07,10
2026-07-08,000777,中核科技,SZ,ROLLING_MOMENTUM,2026-07-08 11:15:00,2026-07-08 11:16:00,2026-07-08 11:30:00,17.170000076293945,17.18000030517578,0.0005824245100407577,-0.00041757548995924234,0.0017493112135753552,0.004091156769560289,0.0035046415304422762,0.007025810290949952,0.04166671397194244,0.017169977857138363,432418748.45,6633000000,6633000000,42.15,2.7,2026-07-07,10
2026-07-09,000777,中核科技,SZ,ROLLING_MOMENTUM,2026-07-09 13:15:00,2026-07-09 13:16:00,2026-07-09 13:30:00,16.5,16.5,0,-0.001,0.006097584377790843,0.013513470766310043,0.02040815845077515,0.022277265702401294,0.048886195729380244,-0.016686571822869367,432265209.85,6559999999.999999,6559999999.999999,41.68,2.67,2026-07-08,10
2026-07-09,000777,中核科技,SZ,ROLLING_MOMENTUM,2026-07-09 13:45:00,2026-07-09 13:46:00,2026-07-09 14:00:00,16.559999465942383,16.709999084472656,0.009057948270998706,0.008057948270998705,0.002421247401352966,0.003636331269235349,0.003636331269235349,0.010989030183036874,0.048886195729380244,-0.013110918456529896,432265209.85,6559999999.999999,6559999999.999999,41.68,2.67,2026-07-08,10
2026-07-09,000777,中核科技,SZ,ROLLING_MOMENTUM,2026-07-09 14:00:00,2026-07-09 14:01:00,2026-07-09 14:15:00,16.700000762939453,16.84000015258789,0.008383196601950083,0.0073831966019500825,0.003001154712994447,0.009057948270998706,0.012727217240767086,0.018902406899578006,0.048886195729380244,-0.004171728206695646,432265209.85,6559999999.999999,6559999999.999999,41.68,2.67,2026-07-08,10
2026-07-09,000777,中核科技,SZ,ROLLING_MOMENTUM,2026-07-09 14:15:00,2026-07-09 14:16:00,2026-07-09 14:30:00,16.850000381469727,16.780000686645508,-0.0041542844652513455,-0.0051542844652513456,0.006575051605581805,0.007779836938233808,0.01690825456977607,0.017512133144917286,0.048886195729380244,0.0035756533663395818,432265209.85,6559999999.999999,6559999999.999999,41.68,2.67,2026-07-08,10
2026-07-10,000777,中核科技,SZ,ROLLING_MOMENTUM,2026-07-10 13:15:00,2026-07-10 13:16:00,2026-07-10 13:30:00,17.350000381469727,17.399999618530273,0.002881800343586649,0.001881800343586649,0.0023095217224107234,0.01461133787737845,0.015798739341894352,0.021077319201383782,0.048076993614966756,0.016393482897905765,437608216.7,6498999999.999999,6498999999.999999,41.29,2.65,2026-07-09,10
2026-07-13,000777,中核科技,SZ,ROLLING_MOMENTUM,2026-07-13 10:15:00,2026-07-13 10:16:00,2026-07-13 10:30:00,16.510000228881836,16.520000457763672,0.0006057073739067498,-0.00039429262609325024,0.003039467157545106,0.008557419585904835,0.0036496024326815313,0.01475106111651292,0.044867825549936624,0.017890248729571567,444077318.75,6522000000,6522000000,41.44,2.65,2026-07-10,10
2026-07-14,000777,中核科技,SZ,ROLLING_MOMENTUM,2026-07-14 13:30:00,2026-07-14 13:31:00,2026-07-14 13:45:00,16.030000686645508,15.970000267028809,-0.003743007925550823,-0.004743007925550823,0.0056427026544494385,0.007537741121753427,0.026888670489463973,0.02816898742682361,0.0477111386330078,0.001248467989523716,445284683.85,6204000000,6204000000,39.42,2.53,2026-07-13,10
2026-07-16,000777,中核科技,SZ,ROLLING_MOMENTUM,2026-07-16 10:30:00,2026-07-16 10:31:00,2026-07-16 10:45:00,16.149999618530273,16.1299991607666,-0.001238418466630975,-0.002238418466630975,0.0024828681975970213,0.0037289910113973423,0.008744496417675274,0.011250019073486328,0.0292620884435848,0.0037289910113973423,444453874.7,6188000000,6188000000,39.32,2.56,2026-07-15,10
2026-07-16,000777,中核科技,SZ,ROLLING_MOMENTUM,2026-07-16 14:15:00,2026-07-16 14:16:00,2026-07-16 14:30:00,16.1200008392334,16.09000015258789,-0.0018610846826069283,-0.0028610846826069283,0.0012413749011399577,0.004358636186300169,0.005610862849274367,0.007485896864916297,0.02989823530821356,0.0024859544934359157,444453874.7,6188000000,6188000000,39.32,2.56,2026-07-15,10
